CLIENT,CLIENT NAME,PRODUCT,RELEASE NAME,ISCI/AD-ID,DURATION,CNTRY,RANK,DMA,DMA CODE,STATION,STATION NAME,AFFILIATION,DATE AIRED,DAY OF WEEK,DAYPART,AIR START TIME,AIR END TIME,PROGRAM NAME,ENCODE DATE,ENCODE TIME,REL TYPE,IDENTIFIER 1,IDENTIFIER 2,IDENTIFIER 3,SID,DISCID,AUD SOURCE,HH IMP,HH RATING,P2+ IMP,P2+ RATING,WORKING WOM IMP,WORKING WOM RATING,C 2-11 IMP,C 2-11 RATING,C 6-11 IMP,C 6-11 RATING,TEEN IMP,TEEN RATING,M TEEN IMP,M TEEN RATING,F TEEN IMP,F TEEN RATING,W 18+ IMP,W 18+ RATING,W 18-34 IMP,W 18-34 RATING,W 18-49 IMP,W 18-49 RATING,W 25-54 IMP,W 25-54 RATING,W 35+ IMP,W 35+ RATING,W 55+ IMP,W 55+ RATING,M 18+ IMP,M 18+ RATING,M 18-34 IMP,M 18-34 RATING,M 18-49 IMP,M 18-49 RATING,M 25-54 IMP,M 25-54 RATING,M 35+ IMP,M 35+ RATING,M 55+ IMP,M 55+ RATING,A 18+ IMP,A 18+ RATING,A 18-34 IMP,A 18-34 RATING,A 18-49 IMP,A 18-49 RATING,A 25-54 IMP,A 25-54 RATING,A 35+ IMP,A 35+ RATING,A 55+ IMP,A 55+ RATING,$$$
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GDVM    ,WDVM 25.4                ,LAF  ,6/25/2018,MO,EF,19:14:36,19:14:50,THAT '70S SHOW                     ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,48395,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GDVM    ,WDVM 25.4                ,LAF  ,6/25/2018,MO,EF,19:45:33,19:45:47,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,48395,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GFDC    ,WFDC-DT 14.4             ,BOU  ,6/25/2018,MO,EF,16:30:33,16:30:47,MENACE II SOCIETY                  ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,39844,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GFDC    ,WFDC-DT 14.4             ,BOU  ,6/25/2018,MO,EF,18:07:12,18:07:26,SOUL FOOD                          ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,39844,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GFDC    ,WFDC-DT 14.4             ,BOU  ,6/25/2018,MO,EF,18:41:12,18:41:26,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,39844,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GFDC    ,WFDC-DT 14.4             ,BOU  ,6/25/2018,MO,EF,19:14:10,19:14:24,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,39844,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,6,"WASHINGTON, DC (HAGRSTWN)",511,GFDC    ,WFDC-DT 14.4             ,BOU  ,6/25/2018,MO,EF,19:56:47,19:57:02,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,39844,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,7,HOUSTON                  ,618,NHOU    ,KHOU 11.2                ,BOU  ,6/25/2018,MO,DT,15:30:30,15:30:45,MENACE II SOCIETY                  ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,18640,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,7,HOUSTON                  ,618,NHOU    ,KHOU 11.2                ,BOU  ,6/25/2018,MO,EF,17:07:09,17:07:23,SOUL FOOD                          ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,18640,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,7,HOUSTON                  ,618,NHOU    ,KHOU 11.2                ,BOU  ,6/25/2018,MO,EF,17:41:09,17:41:23,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,18640,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,7,HOUSTON                  ,618,NHOU    ,KHOU 11.2                ,BOU  ,6/25/2018,MO,EF,18:14:07,18:14:21,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,18640,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,7,HOUSTON                  ,618,NHOU    ,KHOU 11.2                ,BOU  ,6/25/2018,MO,EF,18:56:44,18:56:57,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,18640,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,DT,15:05:09,15:05:22,MIRROR/MIRROR                      ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,DT,15:58:09,15:58:24,MIRROR/MIRROR                      ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,EF,16:42:56,16:43:10,MY FAMILY RECIPE ROCKS!            ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,EF,17:26:51,17:27:04,AIRFRYER OVEN                      ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,EF,18:14:30,18:14:43,THE BALANCING ACT                  ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,7,HOUSTON                  ,618,OTRK    ,KTRK-TV 13.3             ,LAF  ,6/25/2018,MO,EF,18:45:27,18:45:41,HOME WITH LISA QUINN               ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,16486,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,16:18:28,16:18:44,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,3,0.14,6,0.09,0,0,3,0.27,3,0.45,0,0,0,0,0,0,2,0.06,0,0,0,0,2,0.11,2,0.08,0,0,2,0.08,0,0,0,0,0,0,2,0.11,2,0.25,3,0.07,0,0,0,0,2,0.05,3,0.1,2,0.12,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,16:51:54,16:52:08,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,4,0.15,8,0.12,0,0,4,0.35,4,0.57,0,0,0,0,0,0,2,0.09,0,0,0,0,2,0.16,2,0.12,0,0,2,0.08,0,0,0,0,0,0,2,0.12,2,0.27,4,0.08,0,0,0,0,2,0.08,4,0.12,2,0.13,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,17:23:25,17:23:41,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,2,0.08,5,0.07,0,0,3,0.29,3,0.48,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.06,1,0.04,0,0,1,0.03,0,0,0,0,0,0,1,0.05,1,0.11,2,0.03,0,0,0,0,1,0.03,2,0.05,1,0.05,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,17:36:29,17:36:45,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,2,0.08,5,0.07,0,0,3,0.29,3,0.47,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.06,1,0.05,0,0,1,0.04,0,0,0,0,0,0,1,0.05,1,0.12,2,0.04,0,0,0,0,1,0.03,2,0.05,1,0.06,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,18:30:25,18:30:41,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,4,0.14,3,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11,0,0,0,0,0,0,3,0.16,3,0.35,3,0.05,0,0,0,0,0,0,3,0.08,3,0.16,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,7,HOUSTON                  ,618,OUBE    ,KUBE-TV 57.4             ,COZ  ,6/25/2018,MO,EF,18:54:00,18:54:14,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,31435,Est Rtg L7     ,4,0.18,3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.13,0,0,0,0,0,0,3,0.19,3,0.42,3,0.06,0,0,0,0,0,0,3,0.09,3,0.2,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NFSF    ,KFSF-DT 66.3             ,BOU  ,6/25/2018,MO,DT,15:07:12,15:07:26,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,21397,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NFSF    ,KFSF-DT 66.3             ,BOU  ,6/25/2018,MO,DT,15:41:12,15:41:26,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,21397,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NFSF    ,KFSF-DT 66.3             ,BOU  ,6/25/2018,MO,EF,16:14:10,16:14:25,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,21397,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NFSF    ,KFSF-DT 66.3             ,BOU  ,6/25/2018,MO,EF,16:56:47,16:57:02,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,21397,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,17:18:20,17:18:34,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,17:51:46,17:52:00,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,18:23:17,18:23:32,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,18:36:21,18:36:36,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:03,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,19:30:17,19:30:32,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,NNTV    ,KNTV 11.2                ,COZ  ,6/25/2018,MO,EF,19:53:52,19:54:06,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,16090,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,DT,13:05:09,13:05:22,PAID PROGRAM                       ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,DT,13:58:09,13:58:24,PAID PROGRAM                       ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,DT,14:42:56,14:43:10,LIVE BIG WITH ALI VINCENT          ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,DT,15:26:51,15:27:04,MOTION                             ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,EF,16:14:30,16:14:43,MIRROR/MIRROR                      ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,8,SAN FRANCISCO-OAK-SAN JOS,807,OGO     ,KGO-TV 7.3               ,LAF  ,6/25/2018,MO,EF,16:45:27,16:45:41,MIRROR/MIRROR                      ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20119,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
